customer_uid,imsi
0549-CYCQN,146169708
3481-JHUZH,399460577
7250-EQKIY,302153533
3594-IVHJZ,609982826
6869-FGJJC,488177313
3896-ZVNET,551639752
8205-VSLRB,349190360
5960-MVTUK,542820176
6817-WTYHE,839433161
3082-VQXNH,786708598
4013-UBXWQ,928840587
4931-TRZWN,612749429
0750-EKNGL,188897504
7669-LCRSD,555454153
3567-PQTSO,737019529
5519-NPHVG,837707877
8043-PNYSD,163643495
9938-EKRGF,684622257
2703-AMTUL,242850269
0928-JMXNP,412839307
8173-RXAYP,904958757
4825-XJGDM,263314989
5402-HTOTQ,501836744
6734-JDTTV,838452596
7850-THJMU,784626651
3890-RTCMS,174955561
8849-GYOKR,393621599
3148-BLQJT,264710063
3717-FDJFU,977776370
3665-JATSN,644780145
7966-YOTQW,185919156
0461-CVKMU,234613782
8806-EAGWC,813560716
8853-TZDGH,484476442
7779-LGOVN,484867426
4324-BZCKL,395833119
6924-TDGMT,429843547
9710-ZUSHQ,710803439
1536-YHDOE,734414347
8123-QBNAZ,460859571
3629-ZNKXA,916421645
4827-LTQRJ,712380432
7711-YIJWC,741109081
5482-VXSXJ,858754040
7365-BVCJH,731757291
9620-ENEJV,300810029
4183-WCSEP,390717395
2378-YIZKA,422095128
5498-TXHLF,176115477
0689-DSXGL,252620637
6818-DJXAA,341764821
9722-UJOJR,741225270
0464-WJTKO,238933688
8902-ZEOVF,883357341
6778-EICRF,380361594
2662-NNTDK,564308731
4132-KALRO,799299656
3902-FOIGH,653160338
6772-KSATR,905914659
7112-OPOTK,766726919
2874-YXVVA,538072505
1245-HARPS,302905325
4210-QFJMF,424089018
4323-ELYYB,703872165
4293-ETKAP,559387983
6064-PUPMC,609476241
6504-VBLFL,238758610
6322-PJJDJ,530549455
0330-BGYZE,911106956
1085-LDWAM,124684127
7586-ZATGZ,364494324
7197-VOJMM,440628579
3318-OSATS,859528839
5828-AVIPD,940849674
1843-TLSGD,728596126
9626-VFRGG,410611661
7075-BNDVQ,399435841
9143-CANJF,486892206
7284-BUYEC,569766604
2041-JIJCI,869124908
1086-LXKFY,388181503
4900-MSOMT,632201692
2229-VWQJH,507438505
9194-GFVOI,740935157
1336-EZFZY,438106998
4282-MSACW,976537626
1403-LKLIK,299479083
2636-ALXXZ,340110160
7774-OJSXI,566215571
7786-WBJYI,401114803
0136-IFMYD,772554890
5144-TVGLP,384403330
9643-AVVWI,339316693
0253-ZTEOB,966962586
2706-QZIHY,472575657
6061-PQHMK,780423734
9885-CSMWE,637173306
6137-MFAJN,345027348
9122-UMROB,271667454
4232-JGKIY,650107284
2402-TAIRZ,715748780
9659-ZTWSM,222295745
9139-TWBAS,663444129
6685-GBWJZ,174505934
5016-ETTFF,192273393
3866-MDTUB,603581014
2195-VVRJF,486231762
3913-RDSJZ,646144405
8058-JMEQO,460537672
4203-QGNZA,895890829
5043-TRZWM,964256017
0697-ZMSWS,661571213
7657-DYEPJ,939181960
9494-BDNNC,532854532
1640-PLFMP,138964605
5366-OBVMR,422796884
8276-MQBYC,331920766
7644-OMVMY,232034860
7593-XFKDI,487239500
4573-JKNAE,894754696
0337-CNPZE,484033461
9817-APLHW,757776790
8380-MQINP,290916854
0840-DFEZH,176684784
1513-XNPPH,697540802
8690-ZVLCL,350194045
6015-VVHHE,762697908
1125-SNVCK,848271070
0384-LPITE,395783845
4616-EWBNJ,878725903
6347-DCUIK,733723964
1335-HQMKX,960685847
2545-EBUPK,438241669
6923-AQONU,555740122
2172-EJXVF,730866998
0897-FEGMU,202063028
7663-RGWBC,651092985
1120-BMWUB,420992834
9124-LHCJQ,583093196
4536-PLEQY,848327989
7029-IJEJK,794756439
8871-JLMHM,497532358
2235-ZGKPT,969720517
3891-PUQOD,953545836
5447-VYTKW,371643209
3623-FQBOX,944585435
0689-NKYLF,828110229
8659-HDIYE,858445269
3658-KIBGF,734707602
3474-BAFSJ,167156941
5519-YLDGW,971210780
3865-ZFZIB,934630095
1855-AGAWH,152818961
7109-CQYUZ,241039684
1370-GGAWX,882962531
4680-KUTAJ,348615170
5307-UVGNB,855532758
4946-EDSEW,216959677
2883-ILGWO,661059535
2516-VQRRV,666697321
7580-UGXNC,157527526
3642-BYHDO,501604559
9629-NHXFW,328454110
2696-RZVZW,929568229
5766-FTRTS,310631166
0396-HUJBP,218857450
5178-LMXOP,825148901
8879-ZKJOF,514843051
6285-FTQBF,632277095
8185-UPYBR,285192309
4585-HETAI,980161313
7526-BEZQB,656589021
1474-JUWSM,725782035
3530-CRZSB,158289003
8498-XXGWA,194618700
9617-INGJY,601842613
0621-TSSMU,688491590
7234-KMNRQ,402912767
7636-PEPNS,200475745
4683-WYDOU,659454083
9052-DHNKM,270477963
6794-HKIAJ,873818082
5578-NKCXI,522212952
1642-HMARX,557667709
3096-WPXBT,601184654
8434-PNQZX,496997270
5950-AAAGJ,256056070
4299-OPXEJ,574030691
4951-UKAAQ,607247485
9618-LFJRU,570399026
6693-DJWTY,929951635
0744-GKNGE,482550763
6447-EGDIV,420567398
1167-OYZJF,260928019
2108-YKQTY,824688704
4806-DXQCE,205782754
4918-QLLIW,881876105
7056-IMHCC,762385690
4854-SSLTN,476319139
5294-DMSFH,178724900
4837-PZTIC,541311494
1625-JAIIY,450410454
0603-OLQDC,136072709
3272-VUHPV,622558049
4176-FXYBO,327796896
1063-DHQJF,976793625
8663-UPDGF,293837180
6719-FGEDO,660483061
1837-YQUCE,340951849
2947-DOMLJ,650851312
4112-LUEIZ,755625385
0369-ZGOVK,541985820
4510-HIMLV,808676736
9919-KNPOO,443572170
8749-JMNKX,783613885
7872-BAAZR,902182855
9391-LMANN,187017027
2430-USGXP,439755888
8174-TBVCF,543918954
1698-XFZCI,706795321
1877-HKBQX,405175519
4450-DLLMH,556807285
0428-AXXLJ,240594609
2746-DIJLO,638620420
5955-ERIHD,455769730
0917-EZOLA,819880870
3508-VLHCZ,824180153
4086-ATNFV,770803427
0468-YRPXN,167557214
5996-NRVXR,744889032
3739-YBWAB,746475119
7047-FWEYA,894184004
2000-MPKCA,737451024
9762-YAQAA,433710379
5949-EBSQK,216713916
5473-KHBPS,286782343
0100-DUVFC,447118241
5397-TUPSH,507058157
8950-MTZNV,341387426
0326-VDYXE,808534956
6773-LQTVT,892607870
7274-RTAPZ,521894560
0436-TWFFZ,230980777
8566-YPRGL,877931897
0311-UNPFF,823090754
6609-MXJHJ,365444246
2669-OIDSD,321904311
8400-WZICQ,250242205
3834-XUIFC,321542088
9576-SYUHJ,591891052
0410-IPFTY,767080064
2831-EBWRN,699052814
9430-NKQLY,952503699
8414-MYSHR,533290353
0247-SLUJI,435735116
9402-ORRAH,593706166
6483-OATDN,204850831
1293-HHSHJ,121329954
4840-ORQXB,957768341
7599-FKVXZ,613852680
3982-DQLUS,791437458
8610-ZIKJJ,947553754
3756-VNWDH,968859928
7801-KICAO,357847004
7673-LPRNY,904248190
8229-TNIQA,325054557
6060-QBMGV,233933675
7339-POGZN,572208208
2828-SLQPF,462918962
4465-VDKIQ,626620520
2921-XWDJH,221017846
6221-AVQYL,317797050
2558-BUOZZ,820486103
9257-AZMTZ,496866573
0003-MKNFE,766948755
0975-UYDTX,804153438
7743-EXURX,745431540
4682-BLBUC,388756855
0975-VOOVL,649999388
5968-VXZLG,489981780
5569-KGJHX,304049215
4988-IQIGL,894998274
5201-FRKKS,278934058
9799-CAYJJ,768878637
7730-IUTDZ,968042073
0426-TIRNE,251264712
5443-SCMKX,737469581
8295-KMENE,680035266
6738-ISCBM,472674725
9821-BESNZ,809798434
3678-MNGZX,580026057
1335-NTIUC,575338878
2916-BQZLN,354879793
4558-CGYCZ,567333761
2368-GAKKQ,760259939
8710-YGLWG,568516491
3199-XGZCY,183390963
3785-KTYSH,319767157
6814-ZPWFQ,476368911
4063-EIKNQ,187586696
6993-YCOBK,451451936
5206-HPJKM,274166776
7587-RZNME,163473785
0748-RDGGM,748913446
8393-JMVMB,658863160
5019-GQVCR,519887535
6036-TTFYU,525020635
2550-AEVRU,708342570
0969-RGKCU,382617500
0378-CJKPV,353230395
4706-AXVKM,198715613
5889-JTMUL,290265819
9026-RNUJS,767795369
3746-EUBYR,402747648
2332-EFBJY,377773365
2880-FPNAE,389251869
1703-MGIAB,956157870
4311-QTTAI,501757929
9474-PHLYD,690110805
4318-RAJVY,244945007
2165-VOEGB,814098199
3612-YUNGG,530664474
2254-DLXRI,646250670
5062-CJJKH,451313492
9028-LIHRP,746665195
2219-MVUSO,851001113
1053-MXTTK,386188825
1530-ZTDOZ,847349320
1301-LOPVR,500777996
0853-TWRVK,669474993
8914-RBTSB,680088210
6212-ATMLK,214922069
8200-LGKSR,512170411
1568-BEKZM,622231294
0670-ANMUU,508062378
6897-RWMUB,667642552
0963-ZBDRN,229039644
7594-RQHXR,664624099
6999-CHVCF,511113266
6134-KWTBV,425067590
1077-HUUJM,186189695
6331-EWIEB,215784609
0895-LNKRC,857257951
2045-BMBTJ,771349520
8417-GSODA,343527664
5171-EPLKN,794011606
4452-QIIEB,238286028
5998-VVEJY,558021251
1624-NALOJ,280173337
6741-EGCBI,339411220
7820-ZYGNY,895727657
4317-VTEOA,737689707
9677-AVKED,333833990
1670-SVOWZ,582581047
2227-JRSJX,412385839
9847-HNVGP,690125314
6696-YDAYZ,622343243
8980-WQFWL,576945332
1730-ZMAME,655862906
6506-EYCNH,207947024
4634-JLRJT,603368676
9501-UKKNL,721217122
2560-QTSBS,704782641
7541-YLXCL,261322922
4795-WRNVT,378970314
6080-TCMYC,265107559
0260-ZDLGK,735875285
7860-UXCRM,204820554
6357-JJPQT,745318829
2292-XQWSV,736998049
9552-TGUZV,970518843
5913-INRQV,778894156
8722-NGNBH,859224081
6210-KBBPI,372919787
9643-YBLUR,369190522
8734-FNWVH,308860787
9447-YPTBX,752187190
0133-BMFZO,276697262
6128-CZOMY,467489161
9540-JYROE,136676942
9026-LHEVG,897443365
2260-USTRB,655211814
3656-TKRVZ,479539660
7011-CVEUC,256500848
6185-TASNN,338259245
7925-PNRGI,170988356
8623-TMRBY,188289126
1552-CZCLL,873799860
3038-PQIUY,398190262
1501-SGHBW,397011110
9313-CDOGY,845918514
8148-BPLZQ,776142451
2623-DRYAM,136771432
9987-LUTYD,863363526
3208-YPIOE,900277514
4488-KQFDT,411278311
2612-RANWT,162695311
5693-PIPCS,278548469
0491-KAPQG,850804169
1925-LFCZZ,745109530
8039-EQPIM,257799847
6900-PXRMS,959577568
8707-RMEZH,639906258
3346-BRMIS,428066026
3209-ZPKFI,663527905
6479-VDGRK,363733700
9373-WSLOY,238666187
2933-FILNV,148930323
3569-JFODW,776893707
9819-FBNSV,175359841
9544-PYPSJ,723484793
1591-XWLGB,625960908
0396-UKGAI,200220361
3243-ZHOHY,663403420
5186-EJEGL,362111783
7527-QNRUS,900473265
9986-BONCE,919665425
2722-JMONI,570365607
2203-GHNWN,747788710
3878-AVSOQ,664304589
3258-SYSWS,960018629
5296-PSYVW,803109819
6319-QSUSR,765974617
4083-EUGRJ,200955548
7579-OOPEC,607978006
0512-FLFDW,659956284
1771-OADNZ,327191342
0487-CRLZF,456359733
2107-FBPTK,746181356
9451-WLYRI,691445945
8219-VYBVI,917496752
1991-VOPLL,572629129
9738-QLWTP,353812922
1016-DJTSV,236502391
9419-IPPBE,525369271
0174-QRVVY,387570640
5699-BNCAS,857594653
2900-PHPLN,276555514
0612-RTZZA,305113046
8106-GWQOK,484105454
8751-EDEKA,429263859
6878-GGDWG,785186411
4039-PIMHX,838055716
8450-LUGUK,529265634
3604-WLABM,434732314
0795-GMVQO,661258156
2259-OUUSZ,295013907
1142-IHLOO,715131517
6410-LEFEN,829022660
4633-MKHYU,631042195
6257-RJOHI,864856763
1545-JFUML,373271065
3194-ORPIK,660691544
7826-VVKWT,710076444
1353-GHZOS,383709663
2587-EKXTS,533015752
5442-BXVND,613450053
8816-VXNZD,665102295
9378-FXTIZ,339713291
1723-HKXJQ,210741175
7825-GKXMW,321781070
9753-OYLBX,915589161
2364-UFROM,921335704
6656-JWRQX,149768794
6473-ULUHT,196736362
1240-KNSEZ,869239899
0836-SEYLU,473496426
4433-JCGCG,521553256
3716-BDVDB,186974098
7688-AWMDX,214804776
2842-BCQGE,901307425
7244-QWYHG,925178114
5899-MQZZL,424735427
6849-OYAMU,506375937
5312-UXESG,503029723
9488-HGMJH,363210912
6038-GCYEC,183525930
2150-WLKUW,760051539
7159-FVYPK,506117483
7032-LMBHI,289293196
1150-WFARN,566359977
6088-BXMRG,204890386
3144-AUDBS,587349922
4821-SJHJV,157392716
7346-MEDWM,462876007
1137-DGOWI,399799728
5616-PRTNT,400524959
3812-LRZIR,913480996
4818-QIUFN,144767615
9483-GCPWE,450674051
4227-OJHAL,164047661
9220-CXRSC,588197504
4993-JCRGJ,532199977
9537-JALFH,517682910
6698-OXETB,529080216
2103-ZRXFN,596417107
3724-BSCVH,367949947
4877-TSOFF,879324713
9209-NWPGU,436518357
6961-VCPMC,662458001
7306-YDSOI,753889657
5288-AHOUP,200113111
6688-UZPWD,160926802
0655-YDGFJ,726737945
8468-EHYJA,933626861
6823-SIDFQ,436001673
1097-FSPVW,711400411
2839-RFSQE,841859753
8328-SKJNO,178158519
7010-ZMVBF,655477429
5201-CBWYG,733713947
0968-GSIKN,189969997
1965-DDBWU,697729956
9057-SIHCH,608766925
6352-GIGGQ,431228855
3635-QQRQD,244164257
6771-XWBDM,332601029
2897-DOVND,510241682
3082-YVEKW,523513291
0191-EQUUH,494619351
7134-HBPBS,922404682
3489-HHPFY,933335231
2926-JEJJC,915578417
8601-QACRS,424116283
4950-BDEUX,191273185
5789-LDFXO,423370565
0508-OOLTO,693387111
2984-TBYKU,902346820
9822-WMWVG,931634024
2391-SOORI,468641706
9040-KZVWO,858567605
2645-QTLMB,301844634
4806-HIPDW,487740788
1548-ARAGG,876110596
6339-RZCBJ,706513382
4424-TKOPW,303182367
4415-WNGVR,853621380
2522-AHJXR,157766177
0412-UCCNP,693126936
1816-FLZDK,768660341
7096-UCLNH,574439098
8443-ZRDBZ,494320586
9136-ALYBR,156865038
4615-PIVVU,584160317
8885-QSQBX,199867861
7479-NITWS,388965223
8617-ENBDS,974308467
9385-NXKDA,390300142
0430-IHCDJ,705413578
2959-MJHIC,776540588
6674-KVJHG,388204710
1814-DKOLC,537093227
4201-JMNGR,297602455
9351-HXDMR,181021013
3537-HPKQT,202566835
2129-ALKBS,887562190
5821-MMEIL,206264873
5960-WPXQM,358969555
0684-AOSIH,208984650
8260-NGFNY,394312554
1309-XGFSN,209677897
1866-RZZQS,587111527
6968-URWQU,920434654
4742-TXUEX,883493451
9631-XEYKE,707299237
8631-NBHFZ,970385948
1335-MXCSE,193137124
8873-TMKGR,668513190
8800-JOOCF,843545647
1469-LBJQJ,167881022
4958-XCBDQ,199839981
8337-UPOAQ,199431965
0064-YIJGF,746222767
2386-OWURY,451237750
1725-IQNIY,833994119
0310-VQXAM,836521323
6598-RFFVI,622642956
3453-RTHJQ,846866273
6712-OAWRH,212483466
6278-FEPBZ,681671103
4280-DLSHD,376332726
1508-DFXCU,774510569
8614-VGMMV,189054837
7868-BGSZA,973580322
2800-QQUSO,659387711
2930-UOTMB,634814432
7973-DZRKH,761915865
5914-DVBWJ,286332253
7698-YFGEZ,128021740
2533-QVMSK,749087705
9773-PEQBZ,571827484
8644-XLFBW,768962944
0650-BWOZN,229353084
8625-AZYZY,971236859
7785-RDVIG,217112213
9602-WCXPI,916467602
2903-YYTBW,211804711
3620-MWJNE,444501907
8573-JGCZW,227362816
6837-HAEVO,332497077
6701-YVNQG,618585984
9306-CPCBC,484006825
4304-XUMGI,195103125
9504-YAZWB,369156096
8819-ZBYNA,571539071
6174-NRBTZ,641815388
9481-IEBZY,366228504
1833-VGRUM,472796503
6137-NICCO,771494600
9065-ZCPQX,797267607
6402-EJMWF,195295562
3620-EHIMZ,428756297
3213-VVOLG,395188707
6870-ECSHE,650960675
8747-UDCOI,800737193
8374-XGEJJ,511525955
2656-TABEH,293849642
6946-LMSQS,206332177
4626-OZDTJ,418843798
9169-BSVIN,606701761
2325-ZUSFD,797555222
8194-PEEBY,585670952
6872-HXFNF,326382979
3932-CMDTD,765828201
7714-YXSMB,627939654
8387-UGUSU,519716669
1080-BWSYE,324143180
4039-HEUNW,238633117
1194-HVAIF,466216336
0812-WUPTB,505768811
3594-UVONA,179821714
0004-TLHLJ,214201812
1767-TGTKO,352248200
8439-LTUGF,585245552
8805-JNRAZ,511612615
5089-IFSDP,382713669
6418-HNFED,366557832
0206-OYVOC,578321744
7291-CDTMJ,901806373
7128-GGCNO,386671280
0237-YFUTL,207493251
7691-KGKGP,444298972
6710-HSJRD,576062840
3675-EQOZA,525619862
0840-DCNZE,278481413
1732-FEKLD,185142224
9862-KJTYK,176798964
0479-HMSWA,169751611
5854-KSRBJ,193573898
0365-BZUWY,161325016
4817-VYYWS,470000255
5701-SVCWR,558899947
3129-AAQOU,931481799
4922-CVPDX,307881171
1396-QWFBJ,594136444
1357-BIJKI,857775688
1099-BTKWT,824905900
5299-SJCZT,733380164
2018-PZKMU,538921748
7340-KEFQE,363142445
4570-QHXHL,490913577
2403-BCASL,972654931
7392-YYPYJ,642588344
2898-LSJGD,789029314
2223-GDSHL,491497563
7359-PTSXY,264342982
9470-RTWDV,572026991
2176-OSJUV,706448224
9348-YVOMK,454727483
8104-OSKWT,693476921
4521-YEEHE,778352131
4090-KPJIP,542841387
3786-WOVKF,380765723
4503-BDXBD,522271948
6086-ESGRL,747778697
2592-HODOV,696300067
3886-CERTZ,978846837
7995-ZHHNZ,886207184
3824-RHKVR,132724674
5816-SCGFC,289136981
5989-AXPUC,520691133
4979-HPRFL,330906180
8590-OHDIW,847671364
8015-IHCGW,398220587
2332-TODQS,541196253
9278-VZKCD,312600861
8008-OTEZX,471044460
2773-OVBPK,322986182
5999-LCXAO,609730452
5206-XZZQI,467078215
4803-LBYPN,520305619
5759-RCVCB,568807634
6372-RFVNS,205400401
2139-FQHLM,390760301
8261-GWDBQ,450815117
1093-YSWCA,571763333
8938-UMKPI,423083080
0991-BRRFB,376675730
3882-IYOIJ,560818772
8749-TZYEC,618032180
1755-FZQEC,646001216
3115-JPJDD,558680972
5600-KTXFM,137471185
3871-IKPYH,963161322
6319-IEJWJ,644958042
9025-AOMKI,326181254
6339-TBELP,153076042
7964-YESJC,227944045
6173-GOLSU,689504758
5275-SQEIZ,907581506
7716-YTYHG,826079256
9938-ZREHM,924354135
7950-XWOVN,295885700
4390-KYULV,359968991
4647-MUZON,282196415
9702-AIUJO,594670986
8849-PRIQJ,713005541
8851-RAGOV,502558917
1304-NECVQ,838091241
5396-IZEPB,941668698
1729-VLAZJ,294527553
8285-ABVLB,782457416
0701-TJSEF,946771109
5712-VBOXD,813289929
6629-LADHQ,603460608
8945-GRKHX,612682450
1559-DTODC,296722718
4797-MIWUM,135817416
6959-UWKHF,928562421
8720-RQSBJ,456622110
4537-CIBHB,392776094
3815-SLMEF,811177606
5154-VEKBL,314432985
4324-AHJKS,408716258
4355-CVPVS,435891887
4495-LHSSK,503062118
5655-JSMZM,137197425
5915-ANOEI,957737936
9861-PDSZP,340839829
4505-EXZHB,453222306
7225-CBZPL,970240885
6704-UTUKK,716591379
4587-VVTOX,329120014
2019-HDCZY,855405689
4652-NNHNY,564870547
8788-DOXSU,344892500
7404-JLKQG,438323756
7421-ZLUPA,441230425
8972-HJWNV,376559620
3274-NSDWE,255390731
2632-IVXVF,648608515
3692-JHONH,497842011
8915-NNTRC,528474829
5914-GXMDA,866856622
7463-IFMQU,288223030
2920-RNCEZ,764311164
2541-YGPKE,570786788
8515-OCTJS,161969362
5382-TEMLV,857576505
3441-CGZJH,657255593
9592-ERDKV,973624876
2860-RANUS,474721875
5261-QSHQM,812442572
4778-IZARL,172187922
0432-CAJZV,297156472
7008-LZVOZ,661411041
8868-WOZGU,934835015
1200-TUZHR,869312300
9365-CSLBQ,411686713
1334-FJSVR,721020064
5884-FBCTL,857977444
7130-CTCUS,460576917
6242-FEGFD,210929064
7625-XCQRH,214717858
6194-HBGQN,231380267
7634-WSWDB,681555106
6986-IXNDM,793940009
1731-TVIUK,979232812
2987-BJXIK,346302126
9769-TSBZE,393614592
0406-BPDVR,130469034
0618-XWMSS,132020925
1395-WSWXR,515465367
6023-GSSXW,821336364
6752-APNJL,581686509
5276-KQWHG,349802912
0420-HLGXF,587347476
7446-KQISO,674865146
9823-EALYC,601359910
0582-AVCLN,274598500
5803-NQJZO,776474851
2565-JSLRY,607255535
2607-DHDAK,598329509
1073-XXCZD,881418962
0743-HRVFF,795959462
4006-HKYHO,559165072
3727-JEZTU,882738117
8143-ETQTI,864746148
6689-KXGBO,684907169
9667-TKTVZ,161958197
3657-COGMW,122001577
8570-KLJYJ,875874656
7754-IXRMC,305526828
9473-CBZOP,659591928
2969-WGHQO,640436572
6615-NGGZJ,452159447
4334-HOWRP,190867686
4255-DDUOU,284352174
5863-OOKCL,635386935
1686-STUHN,617017944
1329-VHWNP,254462675
2984-MIIZL,606284902
0266-GMEAO,976293467
5590-YRFJT,503233522
5574-NXZIU,889868089
0019-GFNTW,427484632
4256-ZWTZI,583035299
8309-PPCED,893035620
4098-NAUKP,750235048
5196-WPYOW,147298722
4608-LCIMN,702220609
1485-YDHMM,424769097
4054-CUMIA,842933203
0603-TPMIB,354757519
2525-GVKQU,332441512
8161-QYMTT,370350500
9581-GVBXT,372134912
5862-BRIXZ,265491626
5404-GGUKR,368316728
3308-JSGML,291903897
2126-GSEGL,893687931
3677-TNKIO,356710975
0440-QEXBZ,204275344
2434-EEVDB,904976501
6762-QVYJO,494639543
6199-IWKGC,759382660
2675-DHUTR,337637523
8152-VETUR,969692114
9667-EQRXU,179036963
7446-YPODE,966671765
9522-BNTHX,976983829
4676-WLUHT,747838429
3329-WDIOK,291387690
7980-MHFLQ,627673827
2873-ZLIWT,452875253
3415-TAILE,900194963
0757-WCUUZ,481750058
1629-DQQVB,963485083
1915-IOFGU,259001592
3045-XETSH,804550030
0374-AACSZ,216434522
7239-HZZCX,554138766
4872-VXRIL,861252028
9140-CZQZZ,154902332
3423-HHXAO,924842269
9938-TKDGL,370918878
0531-ZZJWQ,170865366
6537-QLGEX,723281430
2688-BHGOG,812444687
7683-CBDKJ,552781175
0946-CLJTI,453677098
3160-TYXLT,976058317
1325-USMEC,372835277
0916-QOFDP,324382419
0628-CNQRM,555855683
5606-AMZBO,689411135
6199-IPCAO,182796271
7665-TOALD,879823188
0112-QWPNC,749414514
0324-BRPCJ,378771749
2777-PHDEI,254883645
5640-CAXOA,792346093
2235-EZAIK,357027612
3847-BAERP,419646586
1196-AMORA,333852121
4282-YMKNA,971664123
1453-RZFON,869361454
8263-OKETD,360548084
0670-KDOMA,974693662
2476-YGEFM,230963949
8687-BAFGU,939817385
0641-EVBOJ,494748588
0829-XXPLX,611635033
9974-JFBHQ,184131063
5356-RHIPP,797002644
6624-JDRDS,595608336
0608-JDVEC,309841718
9780-FKVVF,495608851
1919-RTPQD,831481335
5214-NLTIT,707978412
3345-PBBFH,711656377
5055-BRMNE,697946985
9189-JWSHV,383434552
2190-PHBHR,845681542
2650-GYRYL,698693518
0746-JTRFU,420805096
5208-FVQKB,839989890
7184-LRUUR,745381006
6627-CFOSN,327444330
3982-JGSFD,702905285
1574-DYCWE,679517456
7247-XOZPB,866571791
2466-FCCPT,801155753
6211-WWLTF,656999508
4826-TZEVA,655082561
6016-NXBNJ,385488781
9138-EFSMO,784244296
0576-WNXXC,295554986
4632-XJMEX,515131534
8910-LEDAG,700479582
3452-GWUIN,452998916
2716-GFZOR,578505959
3724-UCSHY,805438363
8626-XHBIE,285917227
4628-CTTLA,850501721
3192-LNKRK,288895762
4439-YRNVD,516591182
2876-VBBBL,626067764
6834-NXDCA,476540732
2208-UGTGR,337243774
3005-TYFRD,259986035
8670-MEFCP,464567411
3079-BCHLN,802654700
7777-UNYHB,881472676
5597-GLBUC,591867053
7278-CKDNC,154167175
2748-MYRVK,273192028
8450-UYIBU,945186311
2969-VAPYH,838147534
4822-YCXMX,949101976
7181-OQCUT,766383745
8474-UMLNT,924997264
9821-POOTN,920332073
3836-FZSDJ,272641515
9142-XMYJH,845590273
6559-ILWKJ,487660726
0187-QSXOE,217258489
7733-UDMTP,578387998
2649-HWLYB,271562851
5214-CHIWJ,603341223
4229-CZMLL,629487509
6904-JLBGY,563883573
2465-BLLEU,348134990
1685-VAYJF,700877970
8874-EJNSR,345413682
6917-YACBP,809116283
5049-MUBWG,954869806
4223-WOZCM,614496514
0769-MURVM,914957771
9253-VIFJQ,615538878
7030-FZTFM,427815727
9741-YLNTD,513148343
5917-RYRMG,203187906
5120-ZBLAI,494640934
1194-BHJYC,837340838
3663-MITLP,883797430
0906-QVPMS,504136229
9025-ZRPVR,373507013
1905-OEILC,454349076
7858-GTZSP,590091708
3285-UCQVC,859079827
6248-BSHKG,142053868
4685-TFLLS,516497846
3470-BTGQO,344654888
1209-VFFOC,708719065
8224-DWCKX,540321376
5482-PLVPE,318355117
4553-DVPZG,441072786
4902-OHLSK,803627534
6917-IAYHD,318509143
0495-ZBNGW,517737863
8620-RJPZN,414567550
7572-KPVKK,843605452
2642-MAWLJ,619837200
2357-COQEK,909141201
7103-ZGVNT,887432066
3737-GCSPV,925569916
2027-WKXMW,644026602
7137-NAXML,888133720
2428-ZMCTB,291053027
2961-VNFKL,659728347
1768-HNVGJ,974632578
6963-KQYQB,856488402
5934-RMPOV,124567758
1207-BLKSA,510183543
4088-YLDSU,316563488
8316-BBQAY,447231959
1166-PQLGG,508445868
3146-JTQHR,534386311
4291-YZODP,962614009
4395-PZMSN,262913755
6427-FEFIG,793535862
0017-IUDMW,714331421
8706-HRADD,796966628
9955-QOPOY,589884762
4385-ZKVNW,845500134
5446-DKWYW,586479164
2034-CGRHZ,631186194
5797-APWZC,678151792
3683-QKIUE,249558288
4228-ZGYUW,454717213
9031-ZVQPT,278357149
2990-IAJSV,695622971
8107-KNCIM,871487407
9027-YFHQJ,664419973
5176-LDKUH,489024135
4644-OBGFZ,546041910
7926-IJOOU,674141903
6480-YAGIY,126287124
4029-HPFVY,564327382
7602-DBTOU,513584839
5345-BMKWB,864606771
3519-ZKXGG,441884210
5457-COLHT,474277891
6416-TVAIH,757035113
5451-YHYPW,410498216
5108-ADXWO,742514124
7998-WNZEM,889634542
3066-RRJIO,701205397
4664-NJCMS,346898301
0307-BCOPK,501045883
7629-WFGLW,639079172
2542-HYGIQ,633037320
6715-OFDBP,216926990
5016-LIPDW,677353701
6481-LXPWL,284398595
1567-DSCIC,196157916
2150-UWTFY,315822626
6124-ACRHJ,391783394
9362-MWODR,381298323
9975-GPKZU,293507890
9625-RZFUK,721296181
5153-LXKDT,513149590
5161-UBZXI,213920094
1020-JPQOW,899648597
7919-ZODZZ,490086416
0565-JUPYD,712862780
6867-ACCZI,844639909
5939-XAIXZ,140983372
9054-FOWNV,977460025
2683-BPJSO,308365533
2157-MXBJS,409752461
8207-VVMYB,425087936
9732-EQMWY,449939417
9360-AHGNL,384403941
1087-UDSIH,668572070
5269-NRGDP,832429892
6195-MELTI,944471234
5485-WUYWF,294194339
2121-JAFOM,325907200
8818-DOPVL,766159546
2632-UCGVD,729740239
5445-PZWGX,344600228
1227-UDMZR,676628229
5198-HQAEN,202237584
9170-CCKOU,942920094
2167-FQSTQ,445223654
2819-GWENI,642693867
1043-YCUTE,714420906
3814-MLAXC,939936301
3572-UUHRS,239311054
2692-PFYTJ,280606666
1226-UDFZR,884614598
5955-EPOAZ,456200802
6821-JPCDC,629330460
8815-LMFLX,837942177
9135-HSWOC,857238405
8582-KRHPJ,281767218
5811-IWXYM,159799727
7044-YAACC,526307433
